VideoName,Class,StartTime,EndTime,Id
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,tubo,000000,002340,01
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,nada,002340,002345,02
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,tubo,002345,002400,03
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,nada,002400,002431,04
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,tubo,002431,002441,05
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,nada,002441,002530,06
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,tubo,002530,002622,07
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,nada,002622,002624,08
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,tubo,002624,002742,09
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,nada,002742,002810,10
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,tubo,002810,002815,11
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,nada,002815,002902,12
GHmls16-263_OK/DVD-1/20161101232103406@DVR-SPARE_Ch1.wmv,tubo,002902,003002,13
