VideoName,Class,StartTime,EndTime,Id
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,000000,000657,01
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,000657,000704,02
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,000705,000713,03
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,000714,000719,04
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,000719,000723,05
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,000723,000738,06
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,000738,000743,07
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,000743,000755,08
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,000755,000900,09
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,000900,001210,10
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,001210,001246,11
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,001247,001309,12
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,001309,001628,13
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,001629,001739,14
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,001739,001755,15
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,001756,001819,16
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,001819,002050,17
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,002050,002101,18
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,002101,002117,19
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,002117,002119,20
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,002119,002124,21
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,002124,002126,22
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,002126,002140,23
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,002140,002142,24
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,002142,002150,25
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,002150,002152,26
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,002152,002154,27
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,002154,002156,28
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,002156,002210,29
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,002210,002216,30
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,002216,002322,31
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,nada,002322,002325,32
GHmls16-263_OK/DVD-1/20161101212059250@DVR-SPARE_Ch1.wmv,tubo,002325,003031,33
